exception_id,dataset,exception_type,severity,status,client_id,client_name,region,raised_date,raised_time,sla_deadline,sla_breached,resolved_date,assigned_to,description,root_cause,priority
EXC-2024-0460,Client Data,KYC Expired,Medium,In Progress,CLT0003,SBI Life Insurance,APAC,2025-04-21,11:12,2025-04-21 08:00,True,2025-04-25,Client Services,KYC Expired detected in Client Data for SBI Life Insurance,System Lag,P3
EXC-2024-0461,Trades,KYC Expired,Medium,In Progress,CLT0005,Kotak Mahindra AMC,APAC,2025-05-26,16:53,2025-05-26 08:00,False,2025-05-27,IT Support,KYC Expired detected in Trades for Kotak Mahindra AMC,Vendor Issue,P1
EXC-2024-0462,Share Prices,Stale Data,Medium,Resolved,CLT0005,Kotak Mahindra AMC,APAC,2025-03-16,10:46,2025-03-18 00:00,True,2025-03-21,Recon Team,Stale Data detected in Share Prices for Kotak Mahindra AMC,Config Error,P1
EXC-2024-0463,Share Prices,Schema Mismatch,Medium,In Progress,CLT0005,Kotak Mahindra AMC,APAC,2025-04-29,09:56,2025-04-30 00:00,True,,Client Services,Schema Mismatch detected in Share Prices for Kotak Mahindra AMC,Vendor Issue,P1
EXC-2024-0464,Positions,Duplicate Trade,Low,Resolved,CLT0003,SBI Life Insurance,APAC,2025-05-23,16:32,2025-05-24 00:00,True,,Recon Team,Duplicate Trade detected in Positions for SBI Life Insurance,Feed Failure,P1
EXC-2024-0465,Trades,Duplicate Trade,Medium,Open,CLT0011,BlackRock India Fund,Americas,2024-10-26,18:51,2024-10-26 04:00,True,2024-10-29,Data Ops,Duplicate Trade detected in Trades for BlackRock India Fund,Config Error,P3
EXC-2024-0466,Trades,Invalid Quantity,High,Resolved,CLT0008,Nippon India MF,APAC,2024-09-29,18:21,2024-09-29 04:00,True,2024-10-03,Data Ops,Invalid Quantity detected in Trades for Nippon India MF,Config Error,P2
EXC-2024-0467,Client Data,Missing Performance,High,Closed,CLT0004,HDFC Pension Fund,APAC,2025-05-02,17:57,2025-05-03 00:00,True,,Client Services,Missing Performance detected in Client Data for HDFC Pension Fund,Vendor Issue,P1
EXC-2024-0468,Securities Reference,Duplicate Trade,Medium,In Progress,CLT0002,Aditya Birla Capital,APAC,2025-05-06,17:46,2025-05-08 00:00,True,2025-05-11,IT Support,Duplicate Trade detected in Securities Reference for Aditya Birla Capital,System Lag,P3
EXC-2024-0469,Securities Reference,Invalid Quantity,Medium,Open,CLT0013,GIC Private Ltd Singapore,APAC,2024-11-20,10:34,2024-11-22 00:00,True,2024-11-21,Data Ops,Invalid Quantity detected in Securities Reference for GIC Private Ltd Singapore,Config Error,P1
EXC-2024-0470,Share Prices,Schema Mismatch,Low,Open,CLT0001,Tata Investment Corp,APAC,2024-07-12,18:47,2024-07-12 08:00,True,2024-07-13,IT Support,Schema Mismatch detected in Share Prices for Tata Investment Corp,Config Error,P2
EXC-2024-0471,Client Data,Missing Broker,High,Open,CLT0011,BlackRock India Fund,Americas,2024-10-03,13:06,2024-10-05 00:00,True,,Recon Team,Missing Broker detected in Client Data for BlackRock India Fund,Manual Error,P3
EXC-2024-0472,Performance,Duplicate Trade,Medium,In Progress,CLT0009,Emirates NBD Asset Mgmt,EMEA,2024-08-23,13:11,2024-08-23 04:00,True,2024-08-24,Recon Team,Duplicate Trade detected in Performance for Emirates NBD Asset Mgmt,Config Error,P3
EXC-2024-0473,Client Data,Duplicate Trade,Medium,Open,CLT0002,Aditya Birla Capital,APAC,2024-09-19,16:08,2024-09-20 00:00,True,2024-09-22,Client Services,Duplicate Trade detected in Client Data for Aditya Birla Capital,Vendor Issue,P3
EXC-2024-0474,Securities Reference,Schema Mismatch,Low,Resolved,CLT0014,Temasek Holdings,APAC,2025-01-02,10:14,2025-01-04 00:00,True,2025-01-05,IT Support,Schema Mismatch detected in Securities Reference for Temasek Holdings,Feed Failure,P1
EXC-2024-0475,Performance,Missing ISIN,Medium,In Progress,CLT0001,Tata Investment Corp,APAC,2024-06-03,13:09,2024-06-03 04:00,True,2024-06-04,Client Services,Missing ISIN detected in Performance for Tata Investment Corp,Feed Failure,P2
EXC-2024-0476,Performance,Invalid Quantity,High,In Progress,CLT0007,ICICI Prudential AMC,APAC,2024-12-01,09:37,2024-12-01 08:00,True,,Client Services,Invalid Quantity detected in Performance for ICICI Prudential AMC,Feed Failure,P3
EXC-2024-0477,Performance,Missing Broker,Medium,Closed,CLT0003,SBI Life Insurance,APAC,2025-04-03,13:08,2025-04-03 04:00,True,2025-04-04,Data Ops,Missing Broker detected in Performance for SBI Life Insurance,Manual Error,P3
EXC-2024-0478,Trades,Stale Data,Low,Closed,CLT0008,Nippon India MF,APAC,2024-10-20,14:40,2024-10-20 04:00,True,2024-10-24,Client Services,Stale Data detected in Trades for Nippon India MF,Manual Error,P2
EXC-2024-0479,Securities Reference,KYC Expired,Medium,In Progress,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-11-10,10:52,2024-11-11 00:00,True,,Recon Team,KYC Expired detected in Securities Reference for Abu Dhabi Investment Auth,Manual Error,P1
EXC-2024-0480,Positions,Duplicate Trade,Medium,Resolved,CLT0012,Vanguard Emerging Markets,Americas,2025-05-10,15:25,2025-05-10 08:00,True,,Recon Team,Duplicate Trade detected in Positions for Vanguard Emerging Markets,Config Error,P3
EXC-2024-0481,Performance,Missing Broker,Medium,Closed,CLT0003,SBI Life Insurance,APAC,2025-01-31,11:41,2025-01-31 04:00,True,,IT Support,Missing Broker detected in Performance for SBI Life Insurance,Feed Failure,P1
EXC-2024-0482,Trades,Stale Data,High,In Progress,CLT0013,GIC Private Ltd Singapore,APAC,2025-05-25,17:09,2025-05-25 04:00,True,2025-05-26,Client Services,Stale Data detected in Trades for GIC Private Ltd Singapore,Config Error,P1
EXC-2024-0483,Performance,Recon Break,Medium,Open,CLT0003,SBI Life Insurance,APAC,2024-08-24,12:48,2024-08-24 08:00,True,,Recon Team,Recon Break detected in Performance for SBI Life Insurance,System Lag,P1
EXC-2024-0484,Performance,Duplicate Trade,Low,Closed,CLT0005,Kotak Mahindra AMC,APAC,2024-10-05,16:15,2024-10-06 00:00,True,,Client Services,Duplicate Trade detected in Performance for Kotak Mahindra AMC,Feed Failure,P1
EXC-2024-0485,Performance,KYC Expired,High,Open,CLT0006,LIC of India,APAC,2025-03-05,13:10,2025-03-05 08:00,True,2025-03-10,Recon Team,KYC Expired detected in Performance for LIC of India,Manual Error,P2
EXC-2024-0486,Trades,Invalid Quantity,High,Open,CLT0005,Kotak Mahindra AMC,APAC,2025-01-02,12:30,2025-01-02 08:00,True,,Data Ops,Invalid Quantity detected in Trades for Kotak Mahindra AMC,Vendor Issue,P1
EXC-2024-0487,Performance,Invalid Quantity,Low,Resolved,CLT0011,BlackRock India Fund,Americas,2024-09-30,17:41,2024-10-02 00:00,True,,Data Ops,Invalid Quantity detected in Performance for BlackRock India Fund,Feed Failure,P2
EXC-2024-0488,Securities Reference,Invalid Quantity,Low,In Progress,CLT0011,BlackRock India Fund,Americas,2025-01-09,14:29,2025-01-09 08:00,True,,Recon Team,Invalid Quantity detected in Securities Reference for BlackRock India Fund,Feed Failure,P1
EXC-2024-0489,Share Prices,Invalid Quantity,High,Open,CLT0007,ICICI Prudential AMC,APAC,2025-02-10,10:01,2025-02-11 00:00,True,2025-02-14,Recon Team,Invalid Quantity detected in Share Prices for ICICI Prudential AMC,Manual Error,P3
EXC-2024-0490,Positions,Schema Mismatch,Low,Closed,CLT0007,ICICI Prudential AMC,APAC,2025-01-18,17:18,2025-01-18 08:00,True,2025-01-20,IT Support,Schema Mismatch detected in Positions for ICICI Prudential AMC,System Lag,P3
EXC-2024-0491,Securities Reference,Duplicate Trade,Medium,Open,CLT0007,ICICI Prudential AMC,APAC,2024-10-17,17:26,2024-10-17 04:00,True,2024-10-19,Recon Team,Duplicate Trade detected in Securities Reference for ICICI Prudential AMC,Config Error,P1
EXC-2024-0492,Securities Reference,KYC Expired,Medium,Open,CLT0004,HDFC Pension Fund,APAC,2024-09-21,12:48,2024-09-21 04:00,True,2024-09-23,Recon Team,KYC Expired detected in Securities Reference for HDFC Pension Fund,System Lag,P3
EXC-2024-0493,Share Prices,Missing Performance,Medium,Resolved,CLT0013,GIC Private Ltd Singapore,APAC,2024-10-12,18:54,2024-10-14 00:00,True,,Client Services,Missing Performance detected in Share Prices for GIC Private Ltd Singapore,Config Error,P2
EXC-2024-0494,Securities Reference,Missing Broker,Medium,In Progress,CLT0011,BlackRock India Fund,Americas,2025-03-08,08:38,2025-03-08 04:00,True,2025-03-13,Client Services,Missing Broker detected in Securities Reference for BlackRock India Fund,Feed Failure,P2
EXC-2024-0495,Client Data,Invalid Quantity,Medium,Open,CLT0006,LIC of India,APAC,2024-12-17,11:34,2024-12-19 00:00,True,2024-12-18,Data Ops,Invalid Quantity detected in Client Data for LIC of India,Feed Failure,P2
EXC-2024-0496,Client Data,Missing ISIN,Low,In Progress,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-11-26,18:26,2024-11-26 04:00,True,,Client Services,Missing ISIN detected in Client Data for Abu Dhabi Investment Auth,Vendor Issue,P3
EXC-2024-0497,Positions,Duplicate Trade,Low,In Progress,CLT0003,SBI Life Insurance,APAC,2024-09-07,16:05,2024-09-07 04:00,True,2024-09-10,IT Support,Duplicate Trade detected in Positions for SBI Life Insurance,Manual Error,P1
EXC-2024-0498,Positions,Stale Data,Medium,In Progress,CLT0011,BlackRock India Fund,Americas,2025-04-09,15:58,2025-04-10 00:00,True,,Recon Team,Stale Data detected in Positions for BlackRock India Fund,Manual Error,P2
EXC-2024-0499,Share Prices,Schema Mismatch,Low,Open,CLT0006,LIC of India,APAC,2024-12-23,12:40,2024-12-23 04:00,True,2024-12-27,Recon Team,Schema Mismatch detected in Share Prices for LIC of India,System Lag,P3
EXC-2024-0500,Positions,KYC Expired,Medium,Open,CLT0014,Temasek Holdings,APAC,2024-07-17,17:39,2024-07-19 00:00,True,,Recon Team,KYC Expired detected in Positions for Temasek Holdings,Config Error,P2
