trade_id,client_id,client_name,security_id,ticker,security_name,trade_type,quantity,trade_price,trade_value,currency,trade_date,settlement_date,broker,portfolio_id,region,status,is_duplicate,validated,exception_flag
TRD-2024-00118,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,40441.0,658.02,26610986.82,INR,2025-03-03,2025-03-05,Zerodha Institutional,PORT-044,EMEA,Settled,False,True,False
TRD-2024-00119,CLT0004,HDFC Pension Fund,INE020B01018,NTPC,NTPC Ltd,SELL,8004.0,361.28,2891685.12,INR,2024-09-05,2024-09-07,Kotak Securities,PORT-029,APAC,Pending,False,True,False
TRD-2024-00120,CLT0006,LIC of India,INE075A01022,WIPRO,Wipro Ltd,SELL,35950.0,494.78,17787341.0,INR,2025-01-05,2025-01-07,Edelweiss,PORT-030,APAC,Pending,False,True,False
TRD-2024-00121,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,8944.0,1631.83,14595087.52,INR,2024-07-21,2024-07-23,ICICI Direct,PORT-026,APAC,Settled,False,True,False
TRD-2024-00122,CLT0007,ICICI Prudential AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,29977.0,1356.58,40666198.66,INR,2024-12-07,2024-12-09,Goldman Sachs India,PORT-044,APAC,Settled,False,True,False
TRD-2024-00123,CLT0002,Aditya Birla Capital,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,45777.0,322.83,14778188.91,INR,2025-03-25,2025-03-27,Edelweiss,PORT-004,APAC,Settled,False,False,False
TRD-2024-00124,CLT0006,LIC of India,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,389.0,1387.27,539648.03,INR,2024-01-05,2024-01-07,Kotak Securities,PORT-042,APAC,Settled,False,True,False
TRD-2024-00125,CLT0005,Kotak Mahindra AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,40732.0,7127.12,290301851.84,INR,2024-04-23,2024-04-25,Motilal Oswal,PORT-033,APAC,Settled,True,True,False
TRD-2024-00126,CLT0002,Aditya Birla Capital,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,1113.0,12564.98,,INR,2024-04-27,2024-04-29,,PORT-024,APAC,Pending,False,True,False
TRD-2024-00127,CLT0004,HDFC Pension Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,45862.0,1546.95,70946220.9,INR,2024-12-31,2025-01-02,Edelweiss,PORT-015,APAC,Settled,False,True,True
TRD-2024-00128,CLT0008,Nippon India MF,INE467B01029,TCS,Tata Consultancy Services,SELL,32780.0,3888.88,127477486.4,INR,2025-01-28,2025-01-30,Nomura India,PORT-008,APAC,Settled,False,True,False
TRD-2024-00129,CLT0008,Nippon India MF,INE467B01029,TCS,Tata Consultancy Services,BUY,35883.0,4026.01,144465316.83,INR,2025-04-08,2025-04-10,Edelweiss,PORT-007,APAC,Settled,False,True,False
TRD-2024-00130,CLT0011,BlackRock India Fund,INE467B01029,TCS,Tata Consultancy Services,SELL,23842.0,3825.76,91213769.92,INR,2024-07-11,2024-07-13,Kotak Securities,PORT-049,Americas,Settled,False,True,False
TRD-2024-00131,CLT0014,Temasek Holdings,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,19474.0,2931.73,57092510.02,INR,2024-08-10,2024-08-12,Edelweiss,PORT-050,APAC,Settled,False,True,True
TRD-2024-00132,CLT0009,Emirates NBD Asset Mgmt,INE009A01021,INFY,Infosys Ltd,SELL,6768.0,1410.04,9543150.72,INR,2024-04-14,2024-04-16,Goldman Sachs India,PORT-008,EMEA,Settled,False,True,False
TRD-2024-00133,CLT0006,LIC of India,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,43653.0,1073.38,46856257.14,INR,2024-04-20,2024-04-22,Motilal Oswal,PORT-015,APAC,Settled,False,False,False
TRD-2024-00134,CLT0003,SBI Life Insurance,INE009A01021,INFY,Infosys Ltd,SELL,33081.0,1531.31,50657266.11,INR,2024-12-27,2024-12-29,Nomura India,PORT-004,APAC,Settled,False,True,False
TRD-2024-00135,CLT0014,Temasek Holdings,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,9766.0,685.97,6699183.02,INR,2024-04-05,2024-04-07,Motilal Oswal,PORT-003,APAC,Settled,False,True,False
TRD-2024-00136,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,9525.0,1386.97,13210889.25,INR,2024-02-04,2024-02-06,Zerodha Institutional,PORT-022,Americas,Settled,False,False,False
TRD-2024-00137,CLT0012,Vanguard Emerging Markets,INE154A01025,ITC,ITC Ltd,SELL,39666.0,447.58,17753708.28,INR,2025-04-02,2025-04-04,Goldman Sachs India,PORT-039,Americas,Settled,False,True,False
TRD-2024-00138,CLT0006,LIC of India,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,38852.0,671.84,26102327.68,INR,2024-03-31,2024-04-02,,PORT-050,APAC,Settled,False,True,False
TRD-2024-00139,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,31181.0,640.2,19962076.2,INR,2024-08-02,2024-08-04,Edelweiss,PORT-039,EMEA,Pending,False,True,True
TRD-2024-00140,CLT0010,Abu Dhabi Investment Auth,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,27067.0,7064.66,191219152.22,INR,2025-01-12,2025-01-14,Goldman Sachs India,PORT-032,EMEA,Settled,False,True,False
TRD-2024-00141,CLT0014,Temasek Holdings,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,15909.0,325.43,5177265.87,INR,2024-09-26,2024-09-28,HDFC Securities,PORT-031,APAC,Settled,False,True,False
TRD-2024-00142,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,4008.0,7246.38,29043491.04,INR,2024-03-30,2024-04-01,Goldman Sachs India,PORT-007,APAC,Settled,False,True,False
TRD-2024-00143,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,SELL,39863.0,346.34,13806151.42,INR,2024-09-08,2024-09-10,Kotak Securities,PORT-050,APAC,Settled,False,True,False
TRD-2024-00144,CLT0002,Aditya Birla Capital,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,37922.0,1246.63,47274702.86,INR,2024-01-17,2024-01-19,Nomura India,PORT-038,APAC,Settled,False,True,False
TRD-2024-00145,CLT0015,Norges Bank Investment Mgmt,INE075A01022,WIPRO,Wipro Ltd,SELL,37366.0,535.33,20003140.78,INR,2024-01-08,2024-01-10,Motilal Oswal,PORT-012,EMEA,Settled,False,True,True
TRD-2024-00146,CLT0001,Tata Investment Corp,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,4782.0,1572.19,7518212.58,INR,2025-03-28,2025-03-30,Zerodha Institutional,PORT-006,APAC,Settled,False,False,True
TRD-2024-00147,CLT0007,ICICI Prudential AMC,INE001A01036,SBIN,State Bank of India,BUY,2256.0,763.71,1722929.76,INR,2024-04-11,2024-04-13,Goldman Sachs India,PORT-012,APAC,Settled,False,True,False
TRD-2024-00148,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,37009.0,2395.77,88665051.93,INR,2024-08-15,2024-08-17,Kotak Securities,PORT-035,APAC,Settled,False,True,False
TRD-2024-00149,CLT0010,Abu Dhabi Investment Auth,INE001A01036,SBIN,State Bank of India,SELL,4088.0,753.19,3079040.72,INR,2024-06-28,2024-06-30,Edelweiss,PORT-007,EMEA,Settled,False,True,False
TRD-2024-00150,CLT0010,Abu Dhabi Investment Auth,INE075A01022,WIPRO,Wipro Ltd,SELL,11908.0,522.13,6217524.04,INR,2024-02-14,2024-02-16,ICICI Direct,PORT-025,EMEA,Settled,False,True,False
TRD-2024-00151,CLT0007,ICICI Prudential AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,8320.0,13222.97,110015110.4,INR,2025-01-02,2025-01-04,Edelweiss,PORT-011,APAC,Settled,False,True,False
TRD-2024-00152,CLT0001,Tata Investment Corp,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,17452.0,7187.63,125438518.76,INR,2024-11-16,2024-11-18,Goldman Sachs India,PORT-047,APAC,Settled,False,True,False
TRD-2024-00153,CLT0003,SBI Life Insurance,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,23914.0,13124.53,313860010.42,INR,2025-03-09,2025-03-11,Kotak Securities,PORT-035,APAC,Settled,False,True,False
TRD-2024-00154,CLT0013,GIC Private Ltd Singapore,INE075A01022,WIPRO,Wipro Ltd,BUY,10972.0,503.68,5526376.96,INR,2024-02-09,2024-02-11,Motilal Oswal,PORT-016,APAC,Settled,False,True,False
TRD-2024-00155,CLT0004,HDFC Pension Fund,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,11460.0,327.56,3753837.6,INR,2024-06-27,2024-06-29,Zerodha Institutional,PORT-012,APAC,Settled,False,True,True
TRD-2024-00156,CLT0015,Norges Bank Investment Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,22647.0,279.54,6330742.38,INR,2024-01-31,2024-02-02,Zerodha Institutional,PORT-022,EMEA,Settled,False,True,True
TRD-2024-00157,CLT0013,GIC Private Ltd Singapore,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,45656.0,1429.39,65260229.84,INR,2024-11-15,2024-11-17,Zerodha Institutional,PORT-013,APAC,Pending,False,True,False
TRD-2024-00158,CLT0010,Abu Dhabi Investment Auth,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,,,,INR,2024-10-02,2024-10-04,,PORT-048,EMEA,Settled,False,True,False
TRD-2024-00159,CLT0013,GIC Private Ltd Singapore,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,6028.0,1198.05,7221845.4,INR,2024-10-23,2024-10-25,,PORT-022,APAC,Settled,False,False,False
TRD-2024-00160,CLT0007,ICICI Prudential AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,3798.0,3510.54,13333030.92,INR,2024-05-04,2024-05-06,Zerodha Institutional,PORT-005,APAC,Settled,False,True,False
TRD-2024-00161,CLT0002,Aditya Birla Capital,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,12044.0,2877.16,34652515.04,INR,2025-03-19,2025-03-21,Zerodha Institutional,PORT-029,APAC,Settled,False,True,False
TRD-2024-00162,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,5081.0,1418.22,7205975.82,INR,2024-02-21,2024-02-23,Nomura India,PORT-009,APAC,Failed,False,True,False
TRD-2024-00163,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,16606.0,652.28,10831761.68,INR,2025-04-04,2025-04-06,Kotak Securities,PORT-040,Americas,Settled,False,True,True
TRD-2024-00164,CLT0006,LIC of India,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,43343.0,322.62,13983318.66,INR,2024-09-29,2024-10-01,HDFC Securities,PORT-018,APAC,Settled,False,True,False
TRD-2024-00165,CLT0012,Vanguard Emerging Markets,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,23340.0,998.54,23305923.6,INR,2024-02-18,2024-02-20,HDFC Securities,PORT-007,Americas,Settled,False,True,False
TRD-2024-00166,CLT0005,Kotak Mahindra AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,31892.0,687.54,21927025.68,INR,2024-08-24,2024-08-26,Goldman Sachs India,PORT-039,APAC,Cancelled,False,True,False
TRD-2024-00167,CLT0011,BlackRock India Fund,INE154A01025,ITC,ITC Ltd,BUY,32980.0,467.1,15404958.0,INR,2024-12-28,2024-12-30,Edelweiss,PORT-045,Americas,Failed,False,True,False
TRD-2024-00168,CLT0011,BlackRock India Fund,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,35668.0,2845.18,101481880.24,INR,2024-01-22,2024-01-24,Nomura India,PORT-037,Americas,Settled,False,True,False
TRD-2024-00169,CLT0001,Tata Investment Corp,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,23318.0,302.25,7047865.5,INR,2025-03-22,2025-03-24,HDFC Securities,PORT-022,APAC,Settled,False,True,False
TRD-2024-00170,CLT0009,Emirates NBD Asset Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,41816.0,1620.56,67765336.96,INR,2025-02-05,2025-02-07,Zerodha Institutional,PORT-048,EMEA,Settled,False,True,False
TRD-2024-00171,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,BUY,26611.0,370.39,9856448.29,INR,2024-01-10,2024-01-12,Nomura India,PORT-031,APAC,Settled,False,True,False
TRD-2024-00172,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,48407.0,7009.99,339332585.93,INR,2025-02-06,2025-02-08,HDFC Securities,PORT-012,APAC,Settled,False,True,False
TRD-2024-00173,CLT0009,Emirates NBD Asset Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,11110.0,276.94,3076803.4,INR,2024-06-02,2024-06-04,Nomura India,PORT-013,EMEA,Settled,False,True,True
TRD-2024-00174,CLT0010,Abu Dhabi Investment Auth,INE075A01022,WIPRO,Wipro Ltd,BUY,16201.0,541.95,8780131.95,INR,2024-02-14,2024-02-16,HDFC Securities,PORT-039,EMEA,Settled,True,True,False
TRD-2024-00175,CLT0015,Norges Bank Investment Mgmt,INE075A01022,WIPRO,Wipro Ltd,SELL,,,,INR,2024-07-23,2024-07-25,,PORT-022,EMEA,Pending,False,True,False
TRD-2024-00176,CLT0012,Vanguard Emerging Markets,INE075A01022,WIPRO,Wipro Ltd,BUY,,537.47,,INR,2024-11-27,2024-11-29,,PORT-015,Americas,Settled,False,True,False
TRD-2024-00177,CLT0005,Kotak Mahindra AMC,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,13259.0,1054.07,13975914.13,INR,2024-03-31,2024-04-02,Goldman Sachs India,PORT-006,APAC,Settled,False,True,True
TRD-2024-00178,CLT0011,BlackRock India Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,1493.0,1689.95,2523095.35,INR,2024-03-14,2024-03-16,Kotak Securities,PORT-021,Americas,Settled,False,False,False
TRD-2024-00179,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,28668.0,1679.99,48161953.32,INR,2024-07-19,2024-07-21,Edelweiss,PORT-001,Americas,Settled,False,True,False
TRD-2024-00180,CLT0004,HDFC Pension Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,29243.0,13217.49,386519060.07,INR,2024-12-03,2024-12-05,ICICI Direct,PORT-014,APAC,Cancelled,False,True,False
TRD-2024-00181,CLT0003,SBI Life Insurance,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,18654.0,3727.58,69534277.32,INR,2025-05-09,2025-05-11,Zerodha Institutional,PORT-046,APAC,Settled,False,False,False
TRD-2024-00182,CLT0009,Emirates NBD Asset Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,11809.0,7074.38,83541353.42,INR,2024-12-03,2024-12-05,Edelweiss,PORT-031,EMEA,Failed,False,True,False
TRD-2024-00183,CLT0014,Temasek Holdings,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,39710.0,6952.55,276085760.5,INR,2024-11-15,2024-11-17,Motilal Oswal,PORT-028,APAC,Pending,False,True,False
TRD-2024-00184,CLT0010,Abu Dhabi Investment Auth,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,1395.0,1658.68,2313858.6,INR,2025-03-03,2025-03-05,Zerodha Institutional,PORT-012,EMEA,Settled,False,False,False
TRD-2024-00185,CLT0008,Nippon India MF,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,20262.0,1025.49,20778478.38,INR,2024-05-16,2024-05-18,HDFC Securities,PORT-015,APAC,Settled,False,True,False
TRD-2024-00186,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,29501.0,1399.77,41294614.77,INR,2024-01-06,2024-01-08,Motilal Oswal,PORT-050,APAC,Settled,False,True,False
TRD-2024-00187,CLT0007,ICICI Prudential AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,18507.0,13040.91,241348121.37,INR,2024-03-29,2024-03-31,Motilal Oswal,PORT-005,APAC,Settled,False,True,False
TRD-2024-00188,CLT0005,Kotak Mahindra AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,41113.0,685.45,28180905.85,INR,2024-09-03,2024-09-05,HDFC Securities,PORT-006,APAC,Settled,False,True,False
TRD-2024-00189,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,38212.0,2930.09,111964599.08,INR,2024-09-01,2024-09-03,Nomura India,PORT-004,APAC,Settled,False,True,False
TRD-2024-00190,CLT0005,Kotak Mahindra AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,29958.0,1680.87,50355503.46,INR,2025-04-09,2025-04-11,Zerodha Institutional,PORT-030,APAC,Settled,False,True,False
TRD-2024-00191,CLT0011,BlackRock India Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,16903.0,280.69,4744503.07,INR,2025-03-10,2025-03-12,Nomura India,PORT-049,Americas,Settled,False,True,False
TRD-2024-00192,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,SELL,43296.0,1449.95,62777035.2,INR,2024-12-21,2024-12-23,Kotak Securities,PORT-004,APAC,Settled,False,True,False
TRD-2024-00193,CLT0011,BlackRock India Fund,INE467B01029,TCS,Tata Consultancy Services,BUY,33983.0,3844.76,130656479.08,INR,2024-01-21,2024-01-23,Nomura India,PORT-002,Americas,Settled,False,True,False
TRD-2024-00194,CLT0015,Norges Bank Investment Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,2492.0,1575.92,3927192.64,INR,2024-05-06,2024-05-08,Nomura India,PORT-038,EMEA,Settled,False,True,False
TRD-2024-00195,CLT0002,Aditya Birla Capital,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,26612.0,7079.41,188397258.92,INR,2025-02-09,2025-02-11,HDFC Securities,PORT-012,APAC,Settled,False,False,False
TRD-2024-00196,CLT0009,Emirates NBD Asset Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,5426.0,318.6,1728723.6,INR,2025-01-29,2025-01-31,Nomura India,PORT-022,EMEA,Settled,False,True,False
TRD-2024-00197,CLT0005,Kotak Mahindra AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,30949.0,1660.73,51397932.77,INR,2024-10-20,2024-10-22,HDFC Securities,PORT-045,APAC,Settled,False,True,False
TRD-2024-00198,CLT0006,LIC of India,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,48720.0,1437.79,70049128.8,INR,2025-02-12,2025-02-14,Kotak Securities,PORT-043,APAC,Settled,False,True,False
TRD-2024-00199,CLT0012,Vanguard Emerging Markets,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,17294.0,2486.24,42997034.56,INR,2024-10-14,2024-10-16,ICICI Direct,PORT-035,Americas,Pending,False,True,False
TRD-2024-00200,CLT0010,Abu Dhabi Investment Auth,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,4110.0,7286.4,29947104.0,INR,2024-07-24,2024-07-26,Kotak Securities,PORT-031,EMEA,Settled,False,True,False
TRD-2024-00201,CLT0003,SBI Life Insurance,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,44199.0,692.68,30615763.32,INR,2025-02-21,2025-02-23,Goldman Sachs India,PORT-008,APAC,Settled,False,True,False
TRD-2024-00202,CLT0001,Tata Investment Corp,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,30485.0,6809.21,207578766.85,INR,2025-01-12,2025-01-14,Nomura India,PORT-020,APAC,Settled,False,True,False
TRD-2024-00203,CLT0005,Kotak Mahindra AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,5808.0,7223.95,41956701.6,INR,2024-05-01,2024-05-03,Kotak Securities,PORT-008,APAC,Settled,False,True,False
TRD-2024-00204,CLT0009,Emirates NBD Asset Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,39343.0,2758.7,108535534.1,INR,2024-11-11,2024-11-13,Goldman Sachs India,PORT-013,EMEA,Settled,False,True,False
TRD-2024-00205,CLT0011,BlackRock India Fund,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,36892.0,1291.15,47633105.8,INR,2025-01-15,2025-01-17,Zerodha Institutional,PORT-004,Americas,Settled,False,True,False
TRD-2024-00206,CLT0014,Temasek Holdings,INE009A01021,INFY,Infosys Ltd,SELL,47592.0,1485.74,70709338.08,INR,2024-07-31,2024-08-02,Kotak Securities,PORT-025,APAC,Settled,False,True,False
TRD-2024-00207,CLT0015,Norges Bank Investment Mgmt,INE467B01029,TCS,Tata Consultancy Services,SELL,42383.0,3930.86,166601639.38,INR,2025-03-18,2025-03-20,Kotak Securities,PORT-007,EMEA,Settled,False,False,False
TRD-2024-00208,CLT0001,Tata Investment Corp,INE154A01025,ITC,ITC Ltd,BUY,21633.0,441.82,9557892.06,INR,2025-04-26,2025-04-28,ICICI Direct,PORT-031,APAC,Settled,False,True,False
TRD-2024-00209,CLT0001,Tata Investment Corp,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,3240.0,1571.98,5093215.2,INR,2024-09-19,2024-09-21,ICICI Direct,PORT-030,APAC,Settled,False,True,False
TRD-2024-00210,CLT0014,Temasek Holdings,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,42782.0,1638.48,70097451.36,INR,2024-05-31,2024-06-02,Edelweiss,PORT-049,APAC,Failed,False,True,False
TRD-2024-00211,CLT0005,Kotak Mahindra AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,37124.0,639.13,23727062.12,INR,2024-11-27,2024-11-29,ICICI Direct,PORT-005,APAC,Settled,True,False,False
TRD-2024-00212,CLT0003,SBI Life Insurance,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,7320.0,3530.09,25840258.8,INR,2024-08-29,2024-08-31,Kotak Securities,PORT-036,APAC,Settled,False,True,False
TRD-2024-00213,CLT0007,ICICI Prudential AMC,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,41754.0,2513.07,104930724.78,INR,2024-03-30,2024-04-01,Zerodha Institutional,PORT-044,APAC,Pending,False,True,False
TRD-2024-00214,CLT0009,Emirates NBD Asset Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,41401.0,3705.1,153394845.1,INR,2024-11-24,2024-11-26,Goldman Sachs India,PORT-001,EMEA,Settled,True,True,False
TRD-2024-00215,CLT0010,Abu Dhabi Investment Auth,INE154A01025,ITC,ITC Ltd,SELL,10736.0,472.33,5070934.88,INR,2024-07-10,2024-07-12,Kotak Securities,PORT-038,EMEA,Settled,False,False,False
TRD-2024-00216,CLT0007,ICICI Prudential AMC,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,12069.0,1055.39,12737501.91,INR,2024-05-16,2024-05-18,Kotak Securities,PORT-016,APAC,Settled,False,True,False
TRD-2024-00217,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,24704.0,1649.47,40748506.88,INR,2025-03-08,2025-03-10,Motilal Oswal,PORT-003,Americas,Settled,False,True,False
TRD-2024-00218,CLT0004,HDFC Pension Fund,INE009A01021,INFY,Infosys Ltd,SELL,24165.0,1521.27,36761489.55,INR,2024-05-22,2024-05-24,Nomura India,PORT-045,APAC,Settled,False,True,False
TRD-2024-00219,CLT0012,Vanguard Emerging Markets,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,32763.0,263.22,8623876.86,INR,2024-07-08,2024-07-10,Nomura India,PORT-027,Americas,Settled,False,True,False
TRD-2024-00220,CLT0007,ICICI Prudential AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,30482.0,1404.5,42811969.0,INR,2024-11-15,2024-11-17,Motilal Oswal,PORT-038,APAC,Settled,False,True,False
TRD-2024-00221,CLT0009,Emirates NBD Asset Mgmt,INE075A01022,WIPRO,Wipro Ltd,BUY,49153.0,496.63,24410854.39,INR,2024-05-11,2024-05-13,Nomura India,PORT-012,EMEA,Settled,False,True,True
TRD-2024-00222,CLT0010,Abu Dhabi Investment Auth,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,4862.0,13397.12,65136797.44,INR,2025-04-30,2025-05-02,Nomura India,PORT-012,EMEA,Settled,False,True,False
TRD-2024-00223,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,38634.0,3801.41,146863673.94,INR,2024-11-04,2024-11-06,Zerodha Institutional,PORT-014,Americas,Settled,False,True,False
TRD-2024-00224,CLT0015,Norges Bank Investment Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,46638.0,1579.28,73654460.64,INR,2024-11-08,2024-11-10,Nomura India,PORT-001,EMEA,Settled,False,True,True
TRD-2024-00225,CLT0004,HDFC Pension Fund,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,6368.0,1218.59,7759981.12,INR,2024-11-04,2024-11-06,ICICI Direct,PORT-010,APAC,Cancelled,False,True,False
TRD-2024-00226,CLT0015,Norges Bank Investment Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,3355.0,1705.6,5722288.0,INR,2024-12-03,2024-12-05,Nomura India,PORT-010,EMEA,Pending,False,False,False
TRD-2024-00227,CLT0002,Aditya Birla Capital,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,2312.0,1742.28,4028151.36,INR,2025-01-09,2025-01-11,Zerodha Institutional,PORT-020,APAC,Settled,False,True,False
TRD-2024-00228,CLT0011,BlackRock India Fund,INE154A01025,ITC,ITC Ltd,SELL,8776.0,443.29,3890313.04,INR,2024-11-09,2024-11-11,Edelweiss,PORT-043,Americas,Settled,False,True,False
TRD-2024-00229,CLT0003,SBI Life Insurance,INE154A01025,ITC,ITC Ltd,SELL,844.0,457.07,385767.08,INR,2025-05-11,2025-05-13,Kotak Securities,PORT-034,APAC,Settled,False,True,False
TRD-2024-00230,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,SELL,28156.0,363.91,10246249.96,INR,2025-02-13,2025-02-15,Nomura India,PORT-009,APAC,Pending,False,False,False
